L,rate
202.15,0
202.16,0
202.17,0
202.18,0
202.19,0
202.2,0
202.21,0
202.22,0
202.23,0
202.24,0
202.25,0
202.26,0
202.27,0
202.28,0
202.29,0
202.3,0
202.31,0
202.32,0
202.33,0
202.34,0
202.35,0
202.36,0
202.37,0
202.38,0
202.39,0
202.4,0
202.41,0
202.42,0
202.43,0
202.44,0
202.45,0
202.46,0
202.47,0
202.48,0
202.49,0
202.5,0
202.51,0
202.52,0
202.53,0
202.54,0
202.55,0
202.56,0
202.57,0
202.58,0
202.59,0
202.6,0
202.61,0
202.62,0
202.63,0
202.64,0
202.65,0
202.66,0
202.67,0
202.68,0
202.69,0
202.7,0
202.71,0
202.72,0
202.73,0
202.74,0
202.75,0
202.76,0
202.77,0
202.78,0
202.79,0
202.8,0
202.81,0
202.82,0
202.83,0
202.84,0
202.85,0
202.86,0
202.87,0
202.88,0
202.89,0
202.9,0
202.91,0
202.92,0
202.93,0
202.94,0
202.95,0
202.96,0
202.97,0
202.98,0
202.99,0
203,0
203.01,0
203.02,0
203.03,0
203.04,0
203.05,0
203.06,0
203.07,0
203.08,0
203.09,0
203.1,0
203.11,0
203.12,0
203.13,0
203.14,0
203.15,0
203.16,0
203.17,0
203.18,0
203.19,0
203.2,0
203.21,0
203.22,0
203.23,0
203.24,0
203.25,0
203.26,0
203.27,0
203.28,0
203.29,0
203.3,0
203.31,0
203.32,0
203.33,0
203.34,0
203.35,0
203.36,0
203.37,0
203.38,0
203.39,0
203.4,0
203.41,0
203.42,0
203.43,0
203.44,0
203.45,0
203.46,0
203.47,0
203.48,0
203.49,0
203.5,0
203.51,0
203.52,0
203.53,0
203.54,0
203.55,0
203.56,0
203.57,0
203.58,0
203.59,0
203.6,0
203.61,0
203.62,0
203.63,0
203.64,0
203.65,0
203.66,0
203.67,0
203.68,0
203.69,0
203.7,0
203.71,0
203.72,0
203.73,0
203.74,0
203.75,0
203.76,0
203.77,0
203.78,0
203.79,0
203.8,0
203.81,0
203.82,0
203.83,0
203.84,0
203.85,0
203.86,0
203.87,0
203.88,0
203.89,0
203.9,0
203.91,0
203.92,0
203.93,0
203.94,0
203.95,0
203.96,0
203.97,0
203.98,0
203.99,0
204,0
204.01,0
204.02,0
204.03,0
204.04,0
204.05,0
204.06,0
204.07,0
204.08,0
204.09,0
204.1,0
204.11,0
204.12,0
204.13,0
204.14,0
204.15,0
204.16,0
204.17,0
204.18,0
204.19,0
204.2,0
204.21,0
204.22,0
204.23,0
204.24,0
204.25,0
204.26,0
204.27,0
204.28,0
204.29,0
204.3,0
204.31,0
204.32,0
204.33,0
204.34,0
204.35,0
204.36,0
204.37,0
204.38,0
204.39,0
204.4,0
204.41,0
204.42,0
204.43,0
204.44,0
204.45,0
204.46,0
204.47,0
204.48,0
204.49,0
204.5,0
204.51,0
204.52,0
204.53,0
204.54,0
204.55,0
204.56,0
204.57,0
204.58,0
204.59,0
204.6,0
204.61,0
204.62,0
204.63,0
204.64,0
204.65,0
204.66,0
204.67,0
204.68,0
204.69,0
204.7,0
204.71,0
204.72,0
204.73,0
204.74,0
204.75,0
204.76,0
204.77,0
204.78,0
204.79,0
204.8,0
204.81,0
204.82,0
204.83,0
204.84,0
204.85,0
204.86,0
204.87,0
204.88,0
204.89,0
204.9,0
204.91,0
204.92,0
204.93,0
204.94,0
204.95,0
204.96,0
204.97,0
204.98,0
204.99,0
205,0
205.01,0
205.02,0
205.03,0
205.04,0
205.05,0
205.06,0
205.07,0
205.08,0
205.09,0
205.1,0
205.11,0
205.12,0
205.13,0
205.14,0
205.15,0
205.16,0
205.17,0
205.18,0
205.19,0
205.2,0
205.21,0
205.22,0
205.23,0
205.24,0
205.25,0
205.26,0
205.27,0
205.28,0
205.29,0
205.3,0
205.31,0
205.32,0
205.33,0
205.34,0
205.35,0
205.36,0
205.37,0
205.38,0
205.39,0
205.4,0
205.41,0
205.42,0
205.43,0
205.44,0
205.45,0
205.46,0
205.47,0
205.48,0
205.49,0
205.5,0
205.51,0
205.52,0
205.53,0
205.54,0
205.55,0
205.56,0
205.57,0
205.58,0
205.59,0
205.6,0
205.61,0
205.62,0
205.63,0
205.64,0
205.65,0
205.66,0
205.67,0
205.68,0
205.69,0
205.7,0
205.71,0
205.72,0
205.73,0
205.74,0
205.75,0
205.76,0
205.77,0
205.78,0
205.79,0
205.8,0
205.81,0
205.82,0
205.83,0
205.84,0
205.85,0
205.86,0
205.87,0
205.88,0
205.89,0
205.9,0
205.91,0
205.92,0
205.93,0
205.94,0
205.95,0
205.96,0
205.97,0
205.98,0
205.99,0
206,0
206.01,0
206.02,0
206.03,0
206.04,0
206.05,0
206.06,0
206.07,0
206.08,0
206.09,0
206.1,0
206.11,0
206.12,0
206.13,0
206.14,0
206.15,0
206.16,0
206.17,0
206.18,0
206.19,0
206.2,0
206.21,0
206.22,0
206.23,0
206.24,0
206.25,0
206.26,0
206.27,0
206.28,0
206.29,0
206.3,0
206.31,0
206.32,0
206.33,0
206.34,0
206.35,0
206.36,0
206.37,0
206.38,0
206.39,0
206.4,0
206.41,0
206.42,0
206.43,0
206.44,0
206.45,0
206.46,0
206.47,0
206.48,0
206.49,0
206.5,0
206.51,0
206.52,0
206.53,0
206.54,0
206.55,0
206.56,0
206.57,0
206.58,0
206.59,0
206.6,0
206.61,0
206.62,0
206.63,0
206.64,0
206.65,0
206.66,0
206.67,0
206.68,0
206.69,0
206.7,0
206.71,0
206.72,0
206.73,0
206.74,0
206.75,0
206.76,0
206.77,0
206.78,0
206.79,0
206.8,0
206.81,0
206.82,0
206.83,0
206.84,0
206.85,0
206.86,0
206.87,0
206.88,0
206.89,0
206.9,0
206.91,0
206.92,0
206.93,0
206.94,0
206.95,0
206.96,0
206.97,0
206.98,0
206.99,0
207,0
207.01,0
207.02,0
207.03,0
207.04,0
207.05,0
207.06,0
207.07,0
207.08,0
207.09,0
207.1,0
207.11,0
207.12,0
207.13,0
207.14,0
207.15,0
207.16,0
207.17,0
207.18,0
207.19,0
207.2,0
207.21,0
207.22,0
207.23,0
207.24,0
207.25,0
207.26,0
207.27,0
207.28,0
207.29,0
207.3,0
207.31,0
207.32,0
207.33,0
207.34,0
207.35,0
207.36,0
207.37,0
207.38,0
207.39,0
207.4,0
207.41,0
207.42,0
207.43,0
207.44,0
207.45,0
207.46,0
207.47,0
207.48,0
207.49,0
207.5,0
207.51,0
207.52,0
207.53,0
207.54,0
207.55,0
207.56,0
207.57,0
207.58,0
207.59,0
207.6,0
207.61,0
207.62,0
207.63,0
207.64,0
207.65,0
207.66,0
207.67,0
207.68,0
207.69,0
207.7,0
207.71,0
207.72,0
207.73,0
207.74,0
207.75,0
207.76,0
207.77,0
207.78,0
207.79,0
207.8,0
207.81,0
207.82,0
207.83,0
207.84,0
207.85,0
207.86,0
207.87,0
207.88,0
207.89,0
207.9,0
207.91,0
207.92,0
207.93,0
207.94,0
207.95,0
207.96,0
207.97,0
207.98,0
207.99,0
208,0
208.01,0
208.02,0
208.03,0
208.04,0
208.05,0
208.06,0
208.07,0
208.08,0
208.09,0
208.1,0
208.11,0
208.12,0
208.13,0
208.14,0
208.15,0
208.16,0
208.17,0
208.18,0
208.19,0
208.2,0
208.21,0
208.22,0
208.23,0
208.24,0
208.25,0
208.26,0
208.27,0
208.28,0
208.29,0
208.3,0
208.31,0
208.32,0
208.33,0
208.34,0
208.35,0
208.36,0
208.37,0
208.38,0
208.39,0
208.4,0
208.41,0
208.42,0
208.43,0
208.44,0
208.45,0
208.46,0
208.47,0
208.48,0
208.49,0
208.5,0
208.51,0
208.52,0
208.53,0
208.54,0
208.55,0
208.56,0
208.57,0
208.58,0
208.59,0
208.6,0
208.61,0
208.62,0
208.63,0
208.64,0
208.65,0
208.66,0
208.67,0
208.68,0
208.69,0
208.7,0
208.71,0
208.72,0
208.73,0
208.74,0
208.75,0
208.76,0
208.77,0
208.78,0
208.79,0
208.8,0
208.81,0
208.82,0
208.83,0
208.84,0
208.85,0
208.86,0
208.87,0
208.88,0
208.89,0
208.9,0
208.91,0
208.92,0
208.93,0
208.94,0
208.95,0
208.96,0
208.97,0
208.98,0
208.99,0
209,0
209.01,0
209.02,0
209.03,0
209.04,0
209.05,0
209.06,0
209.07,0
209.08,0
209.09,0
209.1,0
209.11,0
209.12,0
209.13,0
209.14,0
209.15,0
209.16,0
209.17,0
209.18,0
209.19,0
209.2,0
209.21,0
209.22,0
209.23,0
209.24,0
209.25,0
209.26,0
209.27,0
209.28,0
209.29,0
209.3,0
209.31,0
209.32,0
209.33,0
209.34,0
209.35,0
209.36,0
209.37,0
209.38,0
209.39,0
209.4,0
209.41,0
209.42,0
209.43,0
209.44,0
209.45,0
209.46,0
209.47,0
209.48,0
209.49,0
209.5,0
209.51,0
209.52,0
209.53,0
209.54,0
209.55,0
209.56,0
209.57,0
209.58,0
209.59,0
209.6,0
209.61,0
209.62,0
209.63,0
209.64,0
209.65,0
209.66,0
209.67,0
209.68,0
209.69,0
209.7,0
209.71,0
209.72,0
209.73,0
209.74,0
209.75,0
209.76,0
209.77,0
209.78,0
209.79,0
209.8,0
209.81,0
209.82,0
209.83,0
209.84,0
209.85,0
209.86,0
209.87,0
209.88,0
209.89,0
209.9,0
209.91,0
209.92,0
209.93,0
209.94,0
209.95,0
209.96,0
209.97,0
209.98,0
209.99,0
210,0
210.01,0
210.02,0
210.03,0
210.04,0
210.05,0
210.06,0
210.07,0
210.08,0
210.09,0
210.1,0
210.11,0
210.12,0
210.13,0
210.14,0
210.15,0
210.16,0
210.17,0
210.18,0
210.19,0
210.2,0
210.21,0
210.22,0
210.23,0
210.24,0
210.25,0
210.26,0
210.27,0
210.28,0
210.29,0
210.3,0
210.31,0
210.32,0
210.33,0
210.34,0
210.35,0
210.36,0
210.37,0
210.38,0
210.39,0
210.4,0
210.41,0
210.42,0
210.43,0
210.44,0
210.45,0
210.46,0
210.47,0
210.48,0
210.49,0
210.5,0
210.51,0
210.52,0
210.53,0
210.54,0
210.55,0
210.56,0
210.57,0
210.58,0
210.59,0
210.6,0
210.61,0
210.62,0
210.63,0
210.64,0
210.65,0
210.66,0
210.67,0
210.68,0
210.69,0
210.7,0
210.71,0
210.72,0
210.73,0
210.74,0
210.75,0
210.76,0
210.77,0
210.78,0
210.79,0
210.8,0
210.81,0
210.82,0
210.83,0
210.84,0
210.85,0
210.86,0
210.87,0
210.88,0
210.89,0
210.9,0
210.91,0
210.92,0
210.93,0
210.94,0
210.95,0
210.96,0
210.97,0
210.98,0
210.99,0
211,0
211.01,0
211.02,0
211.03,0
211.04,0
211.05,0
211.06,0
211.07,0
211.08,0
211.09,0
211.1,0
211.11,0
211.12,0
211.13,0
211.14,0
211.15,0
211.16,0
211.17,0
211.18,0
211.19,0
211.2,0
211.21,0
211.22,0
211.23,0
211.24,0
211.25,0
211.26,0
211.27,0
211.28,0
211.29,0
211.3,0
211.31,0
211.32,0
211.33,0
211.34,0
211.35,0
211.36,0
211.37,0
211.38,0
211.39,0
211.4,0
211.41,0
211.42,0
211.43,0
211.44,0
211.45,0
211.46,0
211.47,0
211.48,0
211.49,0
211.5,0
211.51,0
211.52,0
211.53,0
211.54,0
211.55,0
211.56,0
211.57,0
211.58,0
211.59,0
211.6,0
211.61,0
211.62,0
211.63,0
211.64,0
211.65,0
211.66,0
211.67,0
211.68,0
211.69,0
211.7,0
211.71,0
211.72,0
211.73,0
211.74,0
211.75,0
211.76,0
211.77,0
211.78,0
211.79,0
211.8,0
211.81,0
211.82,0
211.83,0
211.84,0
211.85,0
211.86,0
211.87,0
211.88,0
211.89,0
211.9,0
211.91,0
211.92,0
211.93,0
211.94,0
211.95,0
211.96,0
211.97,0
211.98,0
211.99,0
212,0
212.01,0
212.02,0
212.03,0
212.04,0
212.05,0
212.06,0
212.07,0
212.08,0
212.09,0
212.1,0
212.11,0
212.12,0
212.13,0
212.14,0
212.15,0
212.16,0
212.17,0
212.18,0
212.19,0
212.2,0
212.21,0
212.22,0
212.23,0
212.24,0
212.25,0
212.26,0
212.27,0
212.28,0
212.29,0
212.3,0
212.31,0
212.32,0
212.33,0
212.34,0
212.35,0
212.36,0
212.37,0
212.38,0
212.39,0
212.4,0
212.41,0
212.42,0
212.43,0
212.44,0
212.45,0
212.46,0
212.47,0
212.48,0
212.49,0
212.5,0
212.51,0
212.52,0
212.53,0
212.54,0
212.55,0
212.56,0
212.57,0
212.58,0
212.59,0
212.6,0
212.61,0
212.62,0
212.63,0
212.64,0
212.65,0
212.66,0
212.67,0
212.68,0
212.69,0
212.7,0
212.71,0
212.72,0
212.73,0
212.74,0
212.75,0
212.76,0
212.77,0
212.78,0
212.79,0
212.8,0
212.81,0
212.82,0
212.83,0
212.84,0
212.85,0
212.86,0
212.87,0
212.88,0
212.89,0
212.9,0
212.91,0
212.92,0
212.93,0
212.94,0
212.95,0
212.96,0
212.97,0
212.98,0
212.99,0
213,0
213.01,0
213.02,0
213.03,0
213.04,0
213.05,0
213.06,0
213.07,0
213.08,0
213.09,0
213.1,0
213.11,0
213.12,0
213.13,0
213.14,0
213.15,0
213.16,0
213.17,0
213.18,0
213.19,0
213.2,0
213.21,0
213.22,0
213.23,0
213.24,0
213.25,0
213.26,0
213.27,0
213.28,0
213.29,0
213.3,0
213.31,0
213.32,0
213.33,0
213.34,0
213.35,0
213.36,0
213.37,0
213.38,0
213.39,0
213.4,0
213.41,0
213.42,0
213.43,0
213.44,0
213.45,0
213.46,0
213.47,0
213.48,0
213.49,0
213.5,0
213.51,0
213.52,0
213.53,0
213.54,0
213.55,0
213.56,0
213.57,0
213.58,0
213.59,0
213.6,0
213.61,0
213.62,0
213.63,0
213.64,0
213.65,0
213.66,0
213.67,0
213.68,0
213.69,0
213.7,0
213.71,0
213.72,0
213.73,0
213.74,0
213.75,0
213.76,0
213.77,0
213.78,0
213.79,0
213.8,0
213.81,0
213.82,0
213.83,0
213.84,0
213.85,0
213.86,0
213.87,0
213.88,0
213.89,0
213.9,0
213.91,0
213.92,0
213.93,0
213.94,0
213.95,0
213.96,0
213.97,0
213.98,0
213.99,0
214,0
214.01,0
214.02,0
214.03,0
214.04,0
214.05,0
214.06,0
214.07,0
214.08,0
214.09,0
214.1,0
214.11,0
214.12,0
214.13,0
214.14,0
214.15,0
214.16,0
214.17,0
214.18,0
214.19,0
214.2,0
214.21,0
214.22,0
214.23,0
214.24,0
214.25,0
214.26,0
214.27,0
214.28,0
214.29,0
214.3,0
214.31,0
214.32,0
214.33,0
214.34,0
214.35,0
214.36,0
214.37,0
214.38,0
214.39,0
214.4,0
214.41,0
214.42,0
214.43,0
214.44,0
214.45,0
214.46,0
214.47,0
214.48,0
214.49,0
214.5,0
214.51,0
214.52,0
214.53,0
214.54,0
214.55,0
214.56,0
214.57,0
214.58,0
214.59,0
214.6,0
214.61,0
214.62,0
214.63,0
214.64,0
214.65,0
214.66,0
214.67,0
214.68,0
214.69,0
214.7,0
214.71,0
214.72,0
214.73,0
214.74,0
214.75,0
214.76,0
214.77,0
214.78,0
214.79,0
214.8,0
214.81,0
214.82,0
214.83,0
214.84,0
214.85,0
214.86,0
214.87,0
214.88,0
214.89,0
214.9,0
214.91,0
214.92,0
214.93,0
214.94,0
214.95,0
214.96,0
214.97,0
214.98,0
214.99,0
215,0
215.01,0
215.02,0
215.03,0
215.04,0
215.05,0
215.06,0
215.07,0
215.08,0
215.09,0
215.1,0
215.11,0
215.12,0
215.13,0
215.14,0
215.15,0
215.16,0
215.17,0
215.18,0
215.19,0
215.2,0
215.21,0
215.22,0
215.23,0
215.24,0
215.25,0
215.26,0
215.27,0
215.28,0
215.29,0
215.3,0
215.31,0
215.32,0
215.33,0
215.34,0
215.35,0
215.36,0
215.37,0
215.38,0
215.39,0
215.4,0
215.41,0
215.42,0
215.43,0
215.44,0
215.45,0
215.46,0
215.47,0
215.48,0
215.49,0
215.5,0
215.51,0
215.52,0
215.53,0
215.54,0
215.55,0
215.56,0
215.57,0
215.58,0
215.59,0
215.6,0
215.61,0
215.62,0
215.63,0
215.64,0
215.65,0
215.66,0
215.67,0
215.68,0
215.69,0
215.7,0
215.71,0
215.72,0
215.73,0
215.74,0
215.75,0
215.76,0
215.77,0
215.78,0
215.79,0
215.8,0
215.81,0
215.82,0
215.83,0
215.84,0
215.85,0
215.86,0
215.87,0
215.88,0
215.89,0
215.9,0
215.91,0
215.92,0
215.93,0
215.94,0
215.95,0
215.96,0
215.97,0
215.98,0
215.99,0
216,0
216.01,0
216.02,0
216.03,0
216.04,0
216.05,0
216.06,0
216.07,0
216.08,0
216.09,0
216.1,0
216.11,0
216.12,0
216.13,0
216.14,0
216.15,0
216.16,0
216.17,0
216.18,0
216.19,0
216.2,0
216.21,0
216.22,0
216.23,0
216.24,0
216.25,0
216.26,0
216.27,0
216.28,0
216.29,0
216.3,0
216.31,0
216.32,0
216.33,0
216.34,0
216.35,0
216.36,0
216.37,0
216.38,0
216.39,0
216.4,0
216.41,0
216.42,0
216.43,0
216.44,0
216.45,0
216.46,0
216.47,0
216.48,0
216.49,0
216.5,0
216.51,0
216.52,0
216.53,0
216.54,0
216.55,0
216.56,0
216.57,0
216.58,0
216.59,0
216.6,0
216.61,0
216.62,0
216.63,0
216.64,0
216.65,0
216.66,0
216.67,0
216.68,0
216.69,0
216.7,0
216.71,0
216.72,0
216.73,0
216.74,0
216.75,0
216.76,0
216.77,0
216.78,0
216.79,0
216.8,0
216.81,0
216.82,0
216.83,0
216.84,0
216.85,0
216.86,0
216.87,0
216.88,0
216.89,0
216.9,0
216.91,0
216.92,0
216.93,0
216.94,0
216.95,0
216.96,0
216.97,0
216.98,0
216.99,0
217,0
217.01,0
217.02,0
217.03,0
217.04,0
217.05,0
217.06,0
217.07,0
217.08,0
217.09,0
217.1,0
217.11,0
217.12,0
217.13,0
217.14,0
217.15,0
217.16,0
217.17,0
217.18,0
217.19,0
217.2,0
217.21,0
217.22,0
217.23,0
217.24,0
217.25,0
217.26,0
217.27,0
217.28,0
217.29,0
217.3,0
217.31,0
217.32,0
217.33,0
217.34,0
217.35,0
217.36,0
217.37,0
217.38,0
217.39,0
217.4,0
217.41,0
217.42,0
217.43,0
217.44,0
217.45,0
217.46,0
217.47,0
217.48,0
217.49,0
217.5,0
217.51,0
217.52,0
217.53,0
217.54,0
217.55,0
217.56,0
217.57,0
217.58,0
217.59,0
217.6,0
217.61,0
217.62,0
217.63,0
217.64,0
217.65,0
217.66,0
217.67,0
217.68,0
217.69,0
217.7,0
217.71,0
217.72,0
217.73,0
217.74,0
217.75,0
217.76,0
217.77,0
217.78,0
217.79,0
217.8,0
217.81,0
217.82,0
217.83,0
217.84,0
217.85,0
217.86,0
217.87,0
217.88,0
217.89,0
217.9,0
217.91,0
217.92,0
217.93,0
217.94,0
217.95,0
217.96,0
217.97,0
217.98,0
217.99,0
218,0
218.01,0
218.02,0
218.03,0
218.04,0
218.05,0
218.06,0
218.07,0
218.08,0
218.09,0
218.1,0
218.11,0
218.12,0
218.13,0
218.14,0
218.15,0
218.16,0
218.17,0
218.18,0
218.19,0
218.2,0
218.21,0
218.22,0
218.23,0
218.24,0
218.25,0
218.26,0
218.27,0
218.28,0
218.29,0
218.3,0
218.31,0
218.32,0
218.33,0
218.34,0
218.35,0
218.36,0
218.37,0
218.38,0
218.39,0
218.4,0
218.41,0
218.42,0
218.43,0
218.44,0
218.45,0
218.46,0
218.47,0
218.48,0
218.49,0
218.5,0
218.51,0
218.52,0
218.53,0
218.54,0
218.55,0
218.56,0
218.57,0
218.58,0
218.59,0
218.6,0
218.61,0
218.62,0
218.63,0
218.64,0
218.65,0
218.66,0
218.67,0
218.68,0
218.69,0
218.7,0
218.71,0
218.72,0
218.73,0
218.74,0
218.75,0
218.76,0
218.77,0
218.78,0
218.79,0
218.8,0
218.81,0
218.82,0
218.83,0
218.84,0
218.85,0
218.86,0
218.87,0
218.88,0
218.89,0
218.9,0
218.91,0
218.92,0
218.93,0
218.94,0
218.95,0
218.96,0
218.97,0
218.98,0
218.99,0
219,0
219.01,0
219.02,0
219.03,0
219.04,0
219.05,0
219.06,0
219.07,0
219.08,0
219.09,0
219.1,0
219.11,0
219.12,0
219.13,0
219.14,0
219.15,0
219.16,0
219.17,0
219.18,0
219.19,0
219.2,0
219.21,0
219.22,0
219.23,0
219.24,0
219.25,0
219.26,0
219.27,0
219.28,0
219.29,0
219.3,0
219.31,0
219.32,0
219.33,0
219.34,0
219.35,0
219.36,0
219.37,0
219.38,0
219.39,0
219.4,0
219.41,0
219.42,0
219.43,0
219.44,0
219.45,0
219.46,0
219.47,0
219.48,0
219.49,0
219.5,0
219.51,0
219.52,0
219.53,0
219.54,0
219.55,0
219.56,0
219.57,0
219.58,0
219.59,0
219.6,0
219.61,0
219.62,0
219.63,0
219.64,0
219.65,0
219.66,0
219.67,0
219.68,0
219.69,0
219.7,0
219.71,0
219.72,0
219.73,0
219.74,0
219.75,0
219.76,0
219.77,0
219.78,0
219.79,0
219.8,0
219.81,0
219.82,0
219.83,0
219.84,0
219.85,0
219.86,0
219.87,0
219.88,0
219.89,0
219.9,0
219.91,0
219.92,0
219.93,0
219.94,0
219.95,0
219.96,0
219.97,0
219.98,0
219.99,0
220,0
220.01,0
220.02,0
220.03,0
220.04,0
220.05,0
220.06,0
220.07,0
220.08,0
220.09,0
220.1,0
220.11,0
220.12,0
220.13,0
220.14,0
220.15,0
220.16,0
220.17,0
220.18,0
220.19,0
220.2,0
220.21,0
220.22,0
220.23,0
220.24,0
220.25,0
220.26,0
220.27,0
220.28,0
220.29,0
220.3,0
220.31,0
220.32,0
220.33,0
220.34,0
220.35,0
220.36,0
220.37,0
220.38,0
220.39,0
220.4,0
220.41,0
220.42,0
220.43,0
220.44,0
220.45,0
220.46,0
220.47,0
220.48,0
220.49,0
220.5,0
220.51,0
220.52,0
220.53,0
220.54,0
220.55,0
220.56,0
220.57,0
220.58,0
220.59,0
220.6,0
220.61,0
220.62,0
220.63,0
220.64,0
220.65,0
220.66,0
220.67,0
220.68,0
220.69,0
220.7,0
220.71,0
220.72,0
220.73,0
220.74,0
220.75,0
220.76,0
220.77,0
220.78,0
220.79,0
220.8,0
220.81,0
220.82,0
220.83,0
220.84,0
220.85,0
220.86,0
220.87,0
220.88,0
220.89,0
220.9,0
220.91,0
220.92,0
220.93,0
220.94,0
220.95,0
220.96,0
220.97,0
220.98,0
220.99,0
221,0
221.01,0
221.02,0
221.03,0
221.04,0
221.05,0
221.06,0
221.07,0
221.08,0
221.09,0
221.1,0
221.11,0
221.12,0
221.13,0
221.14,0
221.15,0
221.16,0
221.17,0
221.18,0
221.19,0
221.2,0
221.21,0
221.22,0
221.23,0
221.24,0
221.25,0
221.26,0
221.27,0
221.28,0
221.29,0
221.3,0
221.31,0
221.32,0
221.33,0
221.34,0
221.35,0
221.36,0
221.37,0
221.38,0
221.39,0
221.4,0
221.41,0
221.42,0
221.43,0
221.44,0
221.45,0
221.46,0
221.47,0
221.48,0
221.49,0
221.5,0
221.51,0
221.52,0
221.53,0
221.54,0
221.55,0
221.56,0
221.57,0
221.58,0
221.59,0
221.6,0
221.61,0
221.62,0
221.63,0
221.64,0
221.65,0
221.66,0
221.67,0
221.68,0
221.69,0
221.7,0
221.71,0
221.72,0
221.73,0
221.74,0
221.75,0
221.76,0
221.77,0
221.78,0
221.79,0
221.8,0
221.81,0
221.82,0
221.83,0
221.84,0
221.85,0
221.86,0
221.87,0
221.88,0
221.89,0
221.9,0
221.91,0
221.92,0
221.93,0
221.94,0
221.95,0
221.96,0
221.97,0
221.98,0
221.99,0
222,0
222.01,0
222.02,0
222.03,0
222.04,0
222.05,0
222.06,0
222.07,0
222.08,0
222.09,0
222.1,0
222.11,0
222.12,0
222.13,0
222.14,0
222.15,0
222.16,0
222.17,0
222.18,0
222.19,0
222.2,0
222.21,0
222.22,0
222.23,0
222.24,0
222.25,0
222.26,0
222.27,0
222.28,0
222.29,0
222.3,0
222.31,0
222.32,0
222.33,0
222.34,0
222.35,0
222.36,0
222.37,0
222.38,0
222.39,0
222.4,0
222.41,0
222.42,0
222.43,0
222.44,0
222.45,0
222.46,0
222.47,0
222.48,0
222.49,0
222.5,0
222.51,0
222.52,0
222.53,0
222.54,0
222.55,0
222.56,0
222.57,0
222.58,0
222.59,0
222.6,0
222.61,0
222.62,0
222.63,0
222.64,0
222.65,0
222.66,0
222.67,0
222.68,0
222.69,0
222.7,0
222.71,0
222.72,0
222.73,0
222.74,0
222.75,0
222.76,0
222.77,0
222.78,0
222.79,0
222.8,0
222.81,0
222.82,0
222.83,0
222.84,0
222.85,0
222.86,0
222.87,0
222.88,0
222.89,0
222.9,0
222.91,0
222.92,0
222.93,0
222.94,0
222.95,0
222.96,0
222.97,0
222.98,0
222.99,0
223,0
223.01,0
223.02,0
223.03,0
223.04,0
223.05,0
223.06,0
223.07,0
223.08,0
223.09,0
223.1,0
223.11,0
223.12,0
223.13,0
223.14,0
223.15,0
223.16,0
223.17,0
223.18,0
223.19,0
223.2,0
223.21,0
223.22,0
223.23,0
223.24,0
223.25,0
223.26,0
223.27,0
223.28,0
223.29,0
223.3,0
223.31,0
223.32,0
223.33,0
223.34,0
223.35,0
223.36,0
223.37,0
223.38,0
223.39,0
223.4,0
223.41,0
223.42,0
223.43,0
223.44,0
223.45,0
223.46,0
223.47,0
223.48,0
223.49,0
223.5,0
223.51,0
223.52,0
223.53,0
223.54,0
223.55,0
223.56,0
223.57,0
223.58,0
223.59,0
223.6,0
223.61,0
223.62,0
223.63,0
223.64,0
223.65,0
223.66,0
223.67,0
223.68,0
223.69,0
223.7,0
223.71,0
223.72,0
223.73,0
223.74,0
223.75,0
223.76,0
223.77,0
223.78,0
223.79,0
223.8,0
223.81,0
223.82,0
223.83,0
223.84,0
223.85,0
223.86,0
223.87,0
223.88,0
223.89,0
223.9,0
223.91,0
223.92,0
223.93,0
223.94,0
223.95,0
223.96,0
223.97,0
223.98,0
223.99,0
224,0
224.01,0
224.02,0
224.03,0
224.04,0
224.05,0
224.06,0
224.07,0
224.08,0
224.09,0
224.1,0
224.11,0
224.12,0
224.13,0
224.14,0
224.15,0
224.16,0
224.17,0
224.18,0
224.19,0
224.2,0
224.21,0
224.22,0
224.23,0
224.24,0
224.25,0
224.26,0
224.27,0
224.28,0
224.29,0
224.3,0
224.31,0
224.32,0
224.33,0
224.34,0
224.35,0
224.36,0
224.37,0
224.38,0
224.39,0
224.4,0
224.41,0
224.42,0
224.43,0
224.44,0
224.45,0
224.46,0
224.47,0
224.48,0
224.49,0
224.5,0
224.51,0
224.52,0
224.53,0
224.54,0
224.55,0
224.56,0
224.57,0
224.58,0
224.59,0
224.6,0
224.61,0
224.62,0
224.63,0
224.64,0
224.65,0
224.66,0
224.67,0
224.68,0
224.69,0
224.7,0
224.71,0
224.72,0
224.73,0
224.74,0
224.75,0
224.76,0
224.77,0
224.78,0
224.79,0
224.8,0
224.81,0
224.82,0
224.83,0
224.84,0
224.85,0
224.86,0
224.87,0
224.88,0
224.89,0
224.9,0
224.91,0
224.92,0
224.93,0
224.94,0
224.95,0
224.96,0
224.97,0
224.98,0
224.99,0
225,0
225.01,0
225.02,0
225.03,0
225.04,0
225.05,0
225.06,0
225.07,0
225.08,0
225.09,0
225.1,0
225.11,0
225.12,0
225.13,0
225.14,0
225.15,0
225.16,0
225.17,0
225.18,0
225.19,0
225.2,0
225.21,0
225.22,0
225.23,0
225.24,0
225.25,0
225.26,0
225.27,0
225.28,0
225.29,0
225.3,0
225.31,0
225.32,0
225.33,0
225.34,0
225.35,0
225.36,0
225.37,0
225.38,0
225.39,0
225.4,0
225.41,0
225.42,0
225.43,0
225.44,0
225.45,0
225.46,0
225.47,0
225.48,0
225.49,0
225.5,0
225.51,0
225.52,0
225.53,0
225.54,0
